specimen,sample,site,NRM,PTRM,NRM_x,NRM_y,NRM_z,PTRM_x,PTRM_y,PTRM_z,NRM_sigma,PTRM_sigma,B_lab,steptype,temp_step,baseline_temp,correction,s_tensor,aniso_type,NLT_beta
cr418f-CZb,FreshTRM,FreshTRM,1.58e-07,1.7033402565962203e-08,-2.8421883957676717e-09,-5.04407180829908e-09,-1.578938862170277e-07,-8.680399541457051e-10,3.3289697107179276e-10,-1.7008012500547668e-08,4.390595585254115e-09,6.925769082874066e-10,7e-05,P,673.0,723.0,1,,,
cr418f-CZb,FreshTRM,FreshTRM,1.45e-07,3.001931725874047e-08,-2.338978293343695e-09,-5.328341277730687e-09,-1.4488318729159464e-07,-6.704949169636277e-10,4.1521086787465625e-11,-3.001179970022777e-08,4.0293440497585225e-09,6.241742506787738e-10,7e-05,P,723.0,773.0,1,,,
cr418f-CZb,FreshTRM,FreshTRM,1.16e-07,5.730253189218813e-08,-2.7180534508259994e-09,-4.50576869692666e-09,-1.1588058609572291e-07,-8.629387407246014e-10,-2.61026752554914e-09,-5.7236544282740007e-08,3.223475239806818e-09,5.386709286679829e-10,7e-05,P,773.0,793.0,1,,,
cr418f-CZb,FreshTRM,FreshTRM,6.87e-08,1.096016725983343e-07,-1.6896045277089349e-09,-3.7074987609269445e-09,-6.857907617836267e-08,-3.6735758479774234e-09,-5.930636636000492e-09,-1.0937942688610756e-07,1.9090754221959342e-09,5.643219252712201e-10,7e-05,P,793.0,813.0,1,,,
cr418f-CZb,FreshTRM,FreshTRM,2.24e-08,1.5985414533818232e-07,-5.72674663661702e-10,-1.4538193298050453e-09,-2.234543472582006e-08,-9.959591136610607e-09,-7.491059840486545e-09,-1.593676201386546e-07,6.224641842385579e-10,7.353285692928021e-10,7e-05,P,813.0,833.0,1,,,
cr423c-CZb,FreshTRM,FreshTRM,5.04e-07,0.0,-1.4216694825177025e-08,-6.964686929781431e-09,-5.037513064243287e-07,0.0,0.0,0.0,2.1546837146719314e-09,0.0,7e-05,ZI,273.0,,1,,,
cr423c-CZb,FreshTRM,FreshTRM,4.89e-07,7.321698165580504e-09,-1.8182611592126723e-08,-7.3831929421978225e-09,-4.886060592109641e-07,1.846778571118953e-09,-5.843251835179747e-10,-7.060824103249382e-09,2.0905562231638384e-09,2.9777291466793727e-09,7e-05,ZI,373.0,,1,,,
cr423c-CZb,FreshTRM,FreshTRM,4.83e-07,1.3137532220551835e-08,-1.9955981566351435e-08,-6.754727097435547e-09,-4.825402910240373e-07,1.3727185959838474e-09,-3.7871921049398596e-10,-1.3060128952727863e-08,2.064905226560601e-09,2.9597768739302124e-09,7e-05,IZ,423.0,,1,,,
cr423c-CZb,FreshTRM,FreshTRM,4.7600000000000003e-07,1.3130836139322584e-08,-2.0419959690405332e-08,-9.262904527657255e-09,-4.7547158048189777e-07,6.99503349144531e-10,1.1347189678730082e-09,-1.3062999871630743e-08,2.034979063856824e-09,2.9174586736652584e-09,7e-05,ZI,473.0,,1,,,
cr423c-CZb,FreshTRM,FreshTRM,4.71e-07,1.912844124965461e-08,-1.8709751246321833e-08,-8.48711957116774e-09,-4.7055171236505506e-07,-2.8965255206518506e-09,3.6585404976174363e-10,-1.8904326366310264e-08,2.0136032333541267e-09,2.9056697215653255e-09,7e-05,IZ,523.0,,1,,,
cr423c-CZb,FreshTRM,FreshTRM,4.59e-07,2.6270808031369345e-08,-1.6023253865090897e-08,-5.1136726050677975e-09,-4.5869173274440323e-07,2.9202204386787353e-09,-8.301269661226503e-10,-2.6094799413498068e-08,1.962301240147652e-09,2.854793181868824e-09,7e-05,ZI,573.0,,1,,,
cr423c-CZb,FreshTRM,FreshTRM,4.51e-07,3.5106566935259726e-08,-1.497778475789933e-08,-4.8376926624977094e-09,-4.507252629856122e-07,1.6574793995743752e-09,-6.797584718714295e-10,-3.5060829032408474e-08,1.9280999113433357e-09,2.8345253982207787e-09,7e-05,IZ,623.0,,1,,,
cr423c-CZb,FreshTRM,FreshTRM,4.25e-07,4.227477601210734e-08,-1.6558783657661255e-08,-6.5226783461942826e-09,-4.246272027920148e-07,1.397018303474989e-09,3.382827685389881e-09,-4.211604805278579e-08,1.8169455927293075e-09,2.699502508754208e-09,7e-05,ZI,673.0,,1,,,
cr423c-CZb,FreshTRM,FreshTRM,3.8e-07,7.417483897448802e-08,-1.5443124213157007e-08,-6.021022530515605e-09,-3.79638324201106e-07,2.5271442748934556e-09,-1.7090319966069494e-09,-7.411207383645173e-08,1.6245631182050279e-09,2.531086085228528e-09,7e-05,ZI,723.0,,1,,,
cr423c-CZb,FreshTRM,FreshTRM,3.61e-07,1.0712381290624892e-07,-1.4360832946225051e-08,-4.721601631151337e-09,-3.6068334166568787e-07,1.552496560882751e-09,-6.362415405485078e-10,-1.071106728701839e-07,1.5433349622947765e-09,2.5268546358908862e-09,7e-05,IZ,748.0,,1,,,
cr423c-CZb,FreshTRM,FreshTRM,3.23e-07,1.312099254307747e-07,-1.2800028148796673e-08,-5.8873551602695994e-09,-3.226925755709401e-07,1.1109357537410217e-09,3.742005248722013e-09,-1.3115184996796293e-07,1.3808786504742736e-09,2.3820195828626353e-09,7e-05,ZI,773.0,,1,,,
cr423c-CZb,FreshTRM,FreshTRM,3.08e-07,1.610266545010595e-07,-1.216540414743474e-08,-4.2841150786467915e-09,-3.077298316704484e-07,-2.7523206912834487e-09,-2.4514959579020667e-09,-1.609844662015075e-07,1.3167511589661804e-09,2.3987644217515466e-09,7e-05,IZ,783.0,,1,,,
cr423c-CZb,FreshTRM,FreshTRM,2.85e-07,1.7002905975993024e-07,-1.1847151212618378e-08,-5.175893097259438e-09,-2.847066123903537e-07,-3.4660019429215864e-09,-1.4189925528687706e-09,-1.6998780677893487e-07,1.2184223386537709e-09,2.2952904555221597e-09,7e-05,ZI,793.0,,1,,,
cr423c-CZb,FreshTRM,FreshTRM,2.69e-07,2.0734614737594796e-07,-1.1876895488700581e-08,-4.416977838833642e-09,-2.687013763647699e-07,6.580863037126602e-09,-8.606001623789844e-10,-2.0723990069650058e-07,1.150019681045138e-09,2.3374526855375614e-09,7e-05,IZ,803.0,,1,,,
cr423c-CZb,FreshTRM,FreshTRM,1.92e-07,2.761986294810017e-07,-1.151285803106686e-08,-7.47653742477976e-09,-1.9150863032274124e-07,-3.140474910356393e-09,-1.4328286527175374e-09,-2.7617705796566996e-07,8.20831891303593e-10,2.162608734575646e-09,7e-05,ZI,813.0,,1,,,
cr423c-CZb,FreshTRM,FreshTRM,1.37e-07,3.5622491268025573e-07,-6.861057168505871e-09,-5.1889767820618376e-09,-1.367296617946732e-07,2.9541428569421153e-09,-1.4969057622816668e-09,-3.562095180187855e-07,5.856977557739179e-10,2.1875235808610124e-09,7e-05,IZ,823.0,,1,,,
cr423c-CZb,FreshTRM,FreshTRM,9.15e-08,4.0243245246963936e-07,-9.507828774648161e-09,-5.826404966603914e-09,-9.081797287518097e-08,1.198779372488032e-08,8.212928563161636e-09,-4.0217001306257864e-07,3.9117769819936856e-10,2.143650518921622e-09,7e-05,ZI,833.0,,1,,,
cr423c-CZb,FreshTRM,FreshTRM,7.42e-08,4.275604242242041e-07,-6.162184844442088e-09,-6.965082937396364e-09,-7.361491083753426e-08,7.51756378089084e-09,1.0189402014186702e-08,-4.2737288014586856e-07,3.172173246600344e-10,2.1652213397473913e-09,7e-05,IZ,843.0,,1,,,
cr423c-CZb,FreshTRM,FreshTRM,5.71e-08,4.426559038846737e-07,-6.944115293454191e-09,-4.440947003205851e-09,-5.650192255583816e-08,1.3909053921642446e-08,8.460741136877724e-10,-4.4243651705251054e-07,2.4411198434080814e-10,2.1472291888751466e-09,7e-05,ZI,853.0,,1,,,
cr423c-CZb,FreshTRM,FreshTRM,3.28e-08,4.708672059773991e-07,-4.991152345374663e-09,-3.5865067930024566e-09,-3.221902182390099e-08,4.025882499557971e-09,1.054283168494374e-08,-4.7073194775277904e-07,1.4022544809769714e-10,2.1549756615941446e-09,7e-05,ZI,873.0,,1,,,
cr423c-CZb,FreshTRM,FreshTRM,4.89e-07,6.606734816400885e-09,-1.8182611592126723e-08,-7.3831929421978225e-09,-4.886060592109641e-07,-7.411926005699064e-10,-2.8562016583805575e-09,-5.91114968088004e-09,2.0905562231638384e-09,2.0606300604600613e-09,7e-05,P,373.0,473.0,1,,,
cr423c-CZb,FreshTRM,FreshTRM,4.7600000000000003e-07,1.4043966008154392e-08,-2.0419959690405332e-08,-9.262904527657255e-09,-4.7547158048189777e-07,5.410879727724131e-10,-6.133544590050079e-10,-1.4020128435629101e-08,2.034979063856824e-09,2.0221535655552054e-09,7e-05,P,473.0,573.0,1,,,
cr423c-CZb,FreshTRM,FreshTRM,4.59e-07,2.6035651129522932e-08,-1.6023253865090897e-08,-5.1136726050677975e-09,-4.5869173274440323e-07,-6.645406677659352e-10,9.596961656022897e-10,-2.600946940460036e-08,1.962301240147652e-09,1.9280999113433357e-09,7e-05,P,573.0,673.0,1,,,
cr423c-CZb,FreshTRM,FreshTRM,4.25e-07,4.9251318259706976e-08,-1.6558783657661255e-08,-6.5226783461942826e-09,-4.246272027920148e-07,3.0949388237077012e-09,6.262329837377085e-10,-4.9149990195792834e-08,1.8169455927293075e-09,1.8340462571314654e-09,7e-05,P,673.0,723.0,1,,,
cr423c-CZb,FreshTRM,FreshTRM,3.8e-07,7.812528163722104e-08,-1.5443124213157007e-08,-6.021022530515605e-09,-3.79638324201106e-07,-4.2174526563590214e-11,2.446297324369879e-09,-7.80869610217045e-08,1.6245631182050279e-09,1.7143416063163582e-09,7e-05,P,723.0,773.0,1,,,
cr423c-CZb,FreshTRM,FreshTRM,3.23e-07,1.3401721581053608e-07,-1.2800028148796673e-08,-5.8873551602695994e-09,-3.226925755709401e-07,-2.986007052262409e-09,-2.7442758125792783e-09,-1.3395583916259915e-07,1.3808786504742736e-09,1.79129459612607e-09,7e-05,P,773.0,793.0,1,,,
cr423c-CZb,FreshTRM,FreshTRM,2.85e-07,1.7950549923673565e-07,-1.1847151212618378e-08,-5.175893097259438e-09,-2.847066123903537e-07,1.819324389690305e-09,6.883655508756678e-09,-1.7936423724319055e-07,1.2184223386537709e-09,1.586086623300172e-09,7e-05,P,793.0,813.0,1,,,
cr423c-CZb,FreshTRM,FreshTRM,1.92e-07,2.9816817091172764e-07,-1.151285803106686e-08,-7.47653742477976e-09,-1.9150863032274124e-07,-3.5142160513323186e-09,1.1624192864503525e-08,-2.979207723047163e-07,8.20831891303593e-10,1.6630396131098837e-09,7e-05,P,813.0,833.0,1,,,
hw226a-SZb,FreshTRM,FreshTRM,1.81e-08,0.0,6.905136586707722e-11,1.0396182182411753e-09,-1.8069986880713913e-08,0.0,0.0,0.0,7.73805064197658e-11,0.0,7e-05,ZI,273.0,,1,,,
hw226a-SZb,FreshTRM,FreshTRM,1.59e-08,2.11216419268898e-09,7.659391937848455e-11,9.954268189363142e-10,-1.5868624982009517e-08,-2.276281178252716e-10,9.301799133445455e-11,-2.097801389584085e-09,6.797514099857879e-11,1.0267610449578948e-10,7e-05,ZI,373.0,,1,,,
hw226a-SZb,FreshTRM,FreshTRM,1.33e-08,4.70657022628539e-09,-2.385188351638398e-10,8.485577810169887e-10,-1.3270759528284264e-08,-1.8361299845822553e-10,2.856738196021694e-11,-4.702900537587546e-09,5.685970913717597e-11,9.568066243404604e-11,7e-05,IZ,423.0,,1,,,
hw226a-SZb,FreshTRM,FreshTRM,1.08e-08,7.003771239005601e-09,-3.7459885874943124e-11,7.147772026864889e-10,-1.077625585755414e-08,-2.4668771171091105e-10,2.696752422652013e-10,-6.9942284781755655e-09,4.6171793885827106e-11,8.900973849949535e-11,7e-05,ZI,473.0,,1,,,
hw226a-SZb,FreshTRM,FreshTRM,9.03e-09,8.878303113803893e-09,-1.2558205286582103e-10,6.172555101197963e-10,-9.008003373846213e-09,-1.7570763096729616e-10,6.91015473574754e-11,-8.876295284923354e-09,3.860474988787211e-11,8.571157892803469e-11,7e-05,IZ,523.0,,1,,,
hw226a-SZb,FreshTRM,FreshTRM,7.74e-09,1.0679077955104608e-08,3.754374964015502e-10,4.4768211042665684e-11,-7.7307595030227e-09,-3.630534136540078e-10,5.009501811336775e-10,-1.0661141923173967e-08,3.308978561817609e-11,8.533938323444889e-11,7e-05,ZI,573.0,,1,,,
hw226a-SZb,FreshTRM,FreshTRM,6.18e-09,1.1928139611006891e-08,1.388860217854304e-10,3.5078604872429473e-10,-6.168473054247137e-09,-4.2696022430461895e-10,3.842926769402006e-10,-1.191429975638449e-08,2.64205265013344e-11,8.176666187626304e-11,7e-05,IZ,623.0,,1,,,
hw226a-SZb,FreshTRM,FreshTRM,4.589999999999999e-09,1.3410854906123539e-08,4.891217430232696e-11,2.18820489046181e-10,-4.5845201703971815e-09,-1.3544353930409024e-10,7.507444439809288e-10,-1.3389139895474629e-08,1.9623012401476517e-11,7.941552276703916e-11,7e-05,ZI,673.0,,1,,,
hw226a-SZb,FreshTRM,FreshTRM,4.15e-09,1.395315626785466e-08,2.803669288921552e-11,-7.303011482596567e-12,-4.1498988674273885e-09,-2.239605726764396e-10,5.072418280159499e-10,-1.3942134600733464e-08,1.774193931723912e-11,7.93884071166314e-11,7e-05,IZ,698.0,,1,,,
hw226a-SZb,FreshTRM,FreshTRM,3.429999999999999e-09,1.4573961931653068e-08,1.8697612760186562e-11,3.750160948211872e-11,-3.4297440179353492e-09,-5.383913791851231e-10,6.324835571000325e-10,-1.455027373138011e-08,1.466381972485064e-11,7.83376681397687e-11,7e-05,ZI,723.0,,1,,,
hw226a-SZb,FreshTRM,FreshTRM,3.03e-09,1.487291040108774e-08,1.0975376708464423e-10,5.234986152082798e-11,-3.0275590171967714e-09,-1.3035678712043612e-10,5.09525113641895e-10,-1.4863608413349826e-08,1.2953753284634827e-11,7.761409519275957e-11,7e-05,IZ,748.0,,1,,,
hw226a-SZb,FreshTRM,FreshTRM,2.4e-09,1.530574560417973e-08,1.1074635170792981e-10,-2.2732961235023534e-11,-2.397335699908728e-09,-3.0848681464672395e-10,3.722380462484453e-10,-1.5298108485103032e-08,1.0260398641294912e-11,7.636289195006278e-11,7e-05,ZI,773.0,,1,,,
hw226a-SZb,FreshTRM,FreshTRM,1.99e-09,1.5812067247444715e-08,4.336388280635101e-11,3.474102113389234e-11,-1.989224128930305e-09,-2.910118948620784e-10,7.011301567433829e-10,-1.5793834215226766e-08,8.507580540073698e-12,7.657204400927982e-11,7e-05,IZ,783.0,,1,,,
hw226a-SZb,FreshTRM,FreshTRM,1.66e-09,1.5942509073781084e-08,2.596904428257308e-11,-3.484014572584152e-11,-1.6594311594594252e-09,-3.2456714447741303e-10,3.8569172655689187e-10,-1.593453776011038e-08,7.0967757268956475e-12,7.55768598375568e-11,7e-05,ZI,793.0,,1,,,
hw226a-SZb,FreshTRM,FreshTRM,1.45e-09,1.6554987461615355e-08,9.351495312242305e-11,-3.854408226868562e-11,-1.446467872876745e-09,3.92835549719413e-11,5.557601228145772e-10,-1.6545609609272168e-08,6.198990845782343e-12,7.720226763612393e-11,7e-05,IZ,803.0,,1,,,
hw226a-SZb,FreshTRM,FreshTRM,1.0499999999999999e-09,1.685313031680724e-08,4.125691053845979e-11,-3.9014720851015506e-11,-1.0484635038425222e-09,-1.7280083358730444e-10,4.232230796714087e-10,-1.6846929203033777e-08,4.488924405566523e-12,7.665701853548994e-11,7e-05,ZI,813.0,,1,,,
hw226a-SZb,FreshTRM,FreshTRM,8.859999999999997e-10,1.712049284854398e-08,5.361002536048562e-11,-4.895268015579749e-11,-8.830207247207802e-10,-4.3757062725759635e-10,5.852631740197645e-10,-1.7104890363295033e-08,3.787797165078037e-12,7.704615530977122e-11,7e-05,IZ,823.0,,1,,,
hw226a-SZb,FreshTRM,FreshTRM,5.81e-10,1.7520680945205958e-08,2.123798011402842e-11,-1.1869505891787144e-11,-5.804903642874366e-10,-3.826515948423087e-10,5.299437730374824e-10,-1.7508483604758197e-08,2.4838715044134763e-12,7.742036160745991e-11,7e-05,ZI,833.0,,1,,,
hw226a-SZb,FreshTRM,FreshTRM,3.67e-10,1.783406914357609e-08,9.113581692120374e-12,3.3313643932222096e-11,-3.653712410093304e-10,-4.078472530268055e-10,5.403889231889735e-10,-1.7821213837663975e-08,1.5689859588980138e-12,7.7823840593665e-11,7e-05,IZ,843.0,,1,,,
hw226a-SZb,FreshTRM,FreshTRM,2.63e-10,1.8245581267250266e-08,3.6177877276731116e-11,-3.212022248696135e-11,-2.585119968263328e-10,-8.759985973778152e-10,1.0119558692602585e-09,-1.8196422932980416e-08,1.1243686844419008e-12,7.909856459038061e-11,7e-05,ZI,853.0,,1,,,
hw226a-SZb,FreshTRM,FreshTRM,1.26e-10,1.9016052385279775e-08,9.147707224421371e-11,2.196170198867295e-11,-8.381902468644947e-11,-2.6667429106913555e-10,1.1644715414973126e-09,-1.8978491488293537e-08,5.386709286679829e-13,8.165744926895978e-11,7e-05,ZI,873.0,,1,,,
hw226a-SZb,FreshTRM,FreshTRM,1.59e-08,2.300448740730995e-09,7.659391937848455e-11,9.954268189363142e-10,-1.5868624982009517e-08,-5.4128296033274087e-11,1.715033134496448e-10,-2.293408195192288e-09,6.797514099857879e-11,5.600467591706806e-11,7e-05,P,373.0,473.0,1,,,
hw226a-SZb,FreshTRM,FreshTRM,1.08e-08,7.0753558841316275e-09,-3.7459885874943124e-11,7.147772026864889e-10,-1.077625585755414e-08,-2.883533398792715e-10,1.70772639906487e-10,-7.067414657705878e-09,4.6171793885827106e-11,6.32724582879853e-11,7e-05,P,473.0,573.0,1,,,
hw226a-SZb,FreshTRM,FreshTRM,7.74e-09,1.0812587959790456e-08,3.754374964015502e-10,4.4768211042665684e-11,-7.7307595030227e-09,-3.094777157438163e-10,4.293566555150489e-10,-1.0799626604379823e-08,3.308978561817609e-11,6.583755794830902e-11,7e-05,P,573.0,673.0,1,,,
hw226a-SZb,FreshTRM,FreshTRM,4.589999999999999e-09,1.3473531519106805e-08,4.891217430232696e-11,2.18820489046181e-10,-4.5845201703971815e-09,-2.309764467776011e-10,7.60300898800968e-10,-1.3450079703134884e-08,1.9623012401476517e-11,7.225030709911834e-11,7e-05,P,673.0,723.0,1,,,
hw226a-SZb,FreshTRM,FreshTRM,3.429999999999999e-09,1.4408713565908502e-08,1.8697612760186562e-11,3.750160948211872e-11,-3.4297440179353492e-09,-4.973293938060034e-10,5.018305772243609e-10,-1.4391381315572696e-08,1.466381972485064e-11,7.182279048906437e-11,7e-05,P,723.0,773.0,1,,,
hw226a-SZb,FreshTRM,FreshTRM,2.4e-09,1.554633143654132e-08,1.1074635170792981e-10,-2.2732961235023534e-11,-2.397335699908728e-09,-1.449813193830588e-10,1.047943358264631e-09,-1.5510293880829336e-08,1.0260398641294912e-11,7.35328569292802e-11,7e-05,P,773.0,793.0,1,,,
hw226a-SZb,FreshTRM,FreshTRM,1.66e-09,1.605569385567987e-08,2.596904428257308e-11,-3.484014572584152e-11,-1.6594311594594252e-09,-5.371847312339041e-10,6.737733851218992e-10,-1.6032553358007166e-08,7.0967757268956475e-12,7.310534031922626e-11,7e-05,P,793.0,813.0,1,,,
hw226a-SZb,FreshTRM,FreshTRM,1.0499999999999999e-09,1.682162130656218e-08,4.125691053845979e-11,-3.9014720851015506e-11,-1.0484635038425222e-09,-3.6545236519237373e-10,9.524795209974656e-10,-1.6790657244796655e-08,4.488924405566523e-12,7.438789014938812e-11,7e-05,P,813.0,833.0,1,,,
jm009c1-CZb,FreshTRM,FreshTRM,3.44e-07,0.0,1.3587151678964473e-08,-2.444714452360578e-09,-3.437228719193694e-07,0.0,0.0,0.0,1.4706571385856041e-09,0.0,7e-05,ZI,273.0,,1,,,
jm009c1-CZb,FreshTRM,FreshTRM,3.4e-07,2.3274929420294935e-09,1.0551073569664324e-08,1.6522540281184895e-09,-3.3983223052434874e-07,1.237606917444656e-09,2.1488953299704826e-10,-1.95943231618205e-09,9.448117082192397e-09,1.3401011925773547e-08,7e-05,ZI,373.0,,1,,,
jm009c1-CZb,FreshTRM,FreshTRM,3.36e-07,7.014432910301158e-09,8.751966121360985e-09,8.735623528766852e-10,-3.3588486119178723e-07,2.1600782162220493e-10,-4.3495525359127323e-10,-6.9976012748289216e-09,9.336962763578368e-09,1.334271480690426e-08,7e-05,IZ,423.0,,1,,,
jm009c1-CZb,FreshTRM,FreshTRM,3.32e-07,8.075880190906324e-09,8.638263030930153e-09,9.536731171580803e-10,-3.31886231891885e-07,1.5987197479283768e-11,1.1240285384472716e-09,-7.997258599804436e-09,9.225808444964341e-09,1.3205395028623382e-08,7e-05,ZI,473.0,,1,,,
jm009c1-CZb,FreshTRM,FreshTRM,3.260000000000001e-07,1.5015098521107127e-08,8.5219900294554e-09,4.466185725159764e-10,-3.2588828794203176e-07,-2.262364124439004e-10,3.2295522264289163e-10,-1.5009920073351678e-08,9.059076967043301e-09,1.3109525682000006e-08,7e-05,IZ,523.0,,1,,,
jm009c1-CZb,FreshTRM,FreshTRM,3.19e-07,2.1126286569976846e-08,1.368158356471603e-08,-2.5357316310354518e-09,-3.186963826846126e-07,-1.4008410953225284e-09,4.365458777598323e-10,-2.107527120013051e-08,8.86455690946875e-09,1.2955588971560725e-08,7e-05,ZI,573.0,,1,,,
jm009c1-CZb,FreshTRM,FreshTRM,3.14e-07,2.6009036705340313e-08,1.1971452619744871e-08,-1.4063224703070066e-09,-3.1376855575293503e-07,1.621434221845448e-09,2.1709896707714673e-10,-2.5957538585976564e-08,8.725614011201214e-09,1.2860919728825257e-08,7e-05,IZ,623.0,,1,,,
jm009c1-CZb,FreshTRM,FreshTRM,3.03e-07,3.2047343384210203e-08,1.2088809250350913e-08,-1.3132649442637986e-09,-3.0275590171967715e-07,-5.289307302753454e-10,-4.3500231125223e-10,-3.2040025331719965e-08,8.419939635012637e-09,1.2552135573037359e-08,7e-05,ZI,673.0,,1,,,
jm009c1-CZb,FreshTRM,FreshTRM,2.98e-07,3.9100937266572555e-08,1.126577437914159e-08,-1.9864599816168185e-09,-2.977803490903651e-07,-1.3515178785643676e-09,6.988228806788117e-10,-3.907132376986737e-08,8.2809967367451e-09,1.2500938951716636e-08,7e-05,IZ,698.0,,1,,,
jm009c1-CZb,FreshTRM,FreshTRM,2.87e-07,4.400208177313249e-08,9.385036342507595e-09,-1.570516467879161e-09,-2.868422119752843e-07,1.353477482870664e-09,-6.924433305965282e-10,-4.397580950143741e-08,7.975322360556525e-09,1.2174125685134258e-08,7e-05,ZI,723.0,,1,,,
jm009c1-CZb,FreshTRM,FreshTRM,2.75e-07,5.900547511243489e-08,9.963717722429692e-09,-1.5068706307836956e-09,-2.7481530828913046e-07,1.6409825188379375e-09,4.0990348549104777e-10,-5.898122793524753e-08,7.64185940471444e-09,1.2022567691495777e-08,7e-05,IZ,748.0,,1,,,
jm009c1-CZb,FreshTRM,FreshTRM,2.3600000000000002e-07,8.800576866324529e-08,7.894112606348312e-09,-3.5312072173101644e-09,-2.3584150093176289e-07,3.371476312517539e-09,-2.1635542442968283e-10,-8.794089865252174e-08,6.558104798227665e-09,1.1138749810119806e-08,7e-05,ZI,773.0,,1,,,
jm009c1-CZb,FreshTRM,FreshTRM,1.95e-07,1.4403049438289075e-07,7.41865290118979e-09,-3.4121990930289304e-09,-1.948289518692774e-07,1.6396630313889303e-09,-3.2417954719119477e-09,-1.4398467133497826e-07,5.418773032433875e-09,1.0867644191487833e-08,7e-05,IZ,783.0,,1,,,
jm009c1-CZb,FreshTRM,FreshTRM,9.9e-08,2.3112496609985937e-07,4.008657418264181e-09,-3.804073850031458e-09,-9.884563565401612e-08,-1.109051437251404e-09,2.2335866900965164e-10,-2.311221972690543e-07,2.751069385697198e-09,9.574002537986337e-09,7e-05,ZI,793.0,,1,,,
jm009c1-CZb,FreshTRM,FreshTRM,4.3300000000000004e-08,3.040360492363024e-07,1.9858821740402708e-09,-4.481397840878927e-09,-4.302166135079624e-08,3.248153091627706e-09,7.527679109342969e-09,-3.0392548886847155e-07,1.2032454989968555e-09,9.717419963141919e-09,7e-05,IZ,803.0,,1,,,
jm009c1-CZb,FreshTRM,FreshTRM,2.93e-08,3.15159167081782e-07,1.1021275145608484e-09,-4.812141428816281e-09,-2.8881111644303408e-08,8.990965271689034e-09,6.32056425243083e-09,-3.149674802367647e-07,8.142053838477567e-10,9.593883474451955e-09,7e-05,ZI,813.0,,1,,,
jm009c1-CZb,FreshTRM,FreshTRM,2.7200000000000002e-08,3.192195393546351e-07,1.0844417340479898e-09,-4.93232386625093e-09,-2.6727068065986335e-08,-1.9744201926657708e-09,-1.6500987756240963e-09,-3.1920916832810256e-07,7.558493665753918e-10,9.644512486324434e-09,7e-05,IZ,823.0,,1,,,
jm009c1-CZb,FreshTRM,FreshTRM,1.89e-08,3.2576959183320454e-07,8.545883185094442e-10,-5.106818420009506e-09,-1.8176910750480094e-08,-2.1372964712451776e-09,-1.3713311314633776e-09,-3.257596942193656e-07,5.252041554512833e-10,9.573688375917556e-09,7e-05,ZI,833.0,,1,,,
jm009c1-CZb,FreshTRM,FreshTRM,1.63e-08,3.294090259623924e-07,-1.311442302285226e-10,-5.008196098121627e-09,-1.551098878323484e-08,7.725488476198272e-09,-3.545519687610357e-09,-3.2929933571667133e-07,4.5295384835216493e-10,9.597754229905734e-09,7e-05,IZ,843.0,,1,,,
jm009c1-CZb,FreshTRM,FreshTRM,9.75e-09,3.3750473701144186e-07,2.406519813813508e-10,-4.750540130418531e-09,-8.510990253380644e-09,-1.0299109154802742e-08,2.704123889831884e-09,-3.3733672134792624e-07,2.709386516216937e-10,9.618665218566351e-09,7e-05,ZI,853.0,,1,,,
jm009c1-CZb,FreshTRM,FreshTRM,6.3e-09,3.472033370251608e-07,4.041281765641634e-09,-1.2278352793012895e-09,-4.674447798146383e-09,1.3540482217762262e-08,1.4621550200761632e-08,-3.466309606086053e-07,1.7506805181709443e-10,9.783146572715842e-09,7e-05,ZI,873.0,,1,,,
