tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	number	quality	sequence	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
Bowles	10.1029/2005GC001141			249.0	23.5	AL2852-2f:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		2.46e-07		273.0	28	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	835		AL2852-2f	u			2.5e-05	0.0	90.0		623.0
Bowles	10.1029/2005GC001141			248.7	31.7	AL2852-2f:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		2.64e-07		273.0	29	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	836		AL2852-2f	u			2.5e-05	0.0	90.0		673.0
Bowles	10.1029/2005GC001141			252.0	-14.0	AL2852-2f:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		1.8e-07		273.0	30	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	837		AL2852-2f	u			0.0	0.0	0.0		698.0
Bowles	10.1029/2005GC001141			250.4	46.5	AL2852-2f:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		2.47e-07		273.0	31	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	838		AL2852-2f	u			2.5e-05	0.0	90.0		698.0
Bowles	10.1029/2005GC001141			248.1	-15.6	AL2852-2f:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		1.1e-07		273.0	32	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	839		AL2852-2f	u			0.0	0.0	0.0		723.0
Bowles	10.1029/2005GC001141			247.5	58.0	AL2852-2f:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		2e-07		273.0	33	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	840		AL2852-2f	u			2.5e-05	0.0	90.0		673.0
Bowles	10.1029/2005GC001141			247.1	67.8	AL2852-2f:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		2.65e-07		273.0	34	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	841		AL2852-2f	u			2.5e-05	0.0	90.0		723.0
Bowles	10.1029/2005GC001141			246.1	-12.1	AL2852-2f:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		1e-07		273.0	35	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	842		AL2852-2f	u			2.5e-05	0.0	90.0		723.0
Bowles	10.1029/2005GC001141			247.5	-16.1	AL2852-2f:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		3.27e-08		273.0	36	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	843		AL2852-2f	u			0.0	0.0	0.0		748.0
Bowles	10.1029/2005GC001141			240.0	85.4	AL2852-2f:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		3.27e-07		273.0	37	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	844		AL2852-2f	u			2.5e-05	0.0	90.0		748.0
Bowles	10.1029/2005GC001141			226.3	-22.1	AL2852-2f:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		1.03e-08		273.0	38	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	845		AL2852-2f	u			0.0	0.0	0.0		773.0
Bowles	10.1029/2005GC001141			212.1	88.9	AL2852-2f:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		2.74e-07		273.0	39	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	846		AL2852-2f	u			2.5e-05	0.0	90.0		723.0
Bowles	10.1029/2005GC001141			219.9	88.5	AL2852-2f:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		3.48e-07		273.0	40	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD		g	847		AL2852-2f	u			2.5e-05	0.0	90.0		773.0
Bowles	10.1029/2005GC001141			313.5	41.1	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		9.210000000000001e-08		273.0	0	LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	848		AL3023-1a	u			0.0	0.0	0.0		273.0
Bowles	10.1029/2005GC001141			313.7	40.9	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		9.22e-08		273.0	1	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	849		AL3023-1a	u			0.0	0.0	0.0		373.0
Bowles	10.1029/2005GC001141			312.2	41.5	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		9.35e-08		273.0	2	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	850		AL3023-1a	u			2.5e-05	0.0	90.0		373.0
Bowles	10.1029/2005GC001141			310.9	40.4	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.7e-08		273.0	3	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	851		AL3023-1a	u			0.0	0.0	0.0		398.0
Bowles	10.1029/2005GC001141			308.9	41.1	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		9.13e-08		273.0	4	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	852		AL3023-1a	u			2.5e-05	0.0	90.0		398.0
Bowles	10.1029/2005GC001141			308.6	39.1	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.849999999999998e-08		273.0	5	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	853		AL3023-1a	u			0.0	0.0	0.0		423.0
Bowles	10.1029/2005GC001141			311.0	40.7	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		9.03e-08		273.0	6	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	854		AL3023-1a	u			2.5e-05	0.0	90.0		373.0
Bowles	10.1029/2005GC001141			309.6	40.9	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		9e-08		273.0	7	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	855		AL3023-1a	u			2.5e-05	0.0	90.0		423.0
Bowles	10.1029/2005GC001141			311.9	39.5	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.949999999999997e-08		273.0	8	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	856		AL3023-1a	u			0.0	0.0	0.0		448.0
Bowles	10.1029/2005GC001141			314.0	41.5	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		9.039999999999999e-08		273.0	9	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	857		AL3023-1a	u			2.5e-05	0.0	90.0		448.0
Bowles	10.1029/2005GC001141			312.2	40.6	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.48e-08		273.0	10	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	858		AL3023-1a	u			0.0	0.0	0.0		473.0
Bowles	10.1029/2005GC001141			311.4	40.2	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		9.03e-08		273.0	11	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	859		AL3023-1a	u			2.5e-05	0.0	90.0		423.0
Bowles	10.1029/2005GC001141			310.6	39.4	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		9.03e-08		273.0	12	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	860		AL3023-1a	u			2.5e-05	0.0	90.0		473.0
Bowles	10.1029/2005GC001141			311.4	38.9	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.689999999999999e-08		273.0	13	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	861		AL3023-1a	u			0.0	0.0	0.0		498.0
Bowles	10.1029/2005GC001141			310.6	41.3	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.9e-08		273.0	14	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	862		AL3023-1a	u			2.5e-05	0.0	90.0		498.0
Bowles	10.1029/2005GC001141			311.2	38.8	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.23e-08		273.0	15	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	863		AL3023-1a	u			0.0	0.0	0.0		523.0
Bowles	10.1029/2005GC001141			310.2	41.5	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.68e-08		273.0	16	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	864		AL3023-1a	u			2.5e-05	0.0	90.0		473.0
Bowles	10.1029/2005GC001141			307.2	43.4	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.779999999999999e-08		273.0	17	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	865		AL3023-1a	u			2.5e-05	0.0	90.0		523.0
Bowles	10.1029/2005GC001141			310.0	39.7	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		7.92e-08		273.0	18	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	866		AL3023-1a	u			0.0	0.0	0.0		548.0
Bowles	10.1029/2005GC001141			308.2	44.1	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.7e-08		273.0	19	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	867		AL3023-1a	u			2.5e-05	0.0	90.0		548.0
Bowles	10.1029/2005GC001141			311.1	39.5	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		7.33e-08		273.0	20	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	868		AL3023-1a	u			0.0	0.0	0.0		573.0
Bowles	10.1029/2005GC001141			311.2	42.8	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		7.8e-08		273.0	21	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	869		AL3023-1a	u			2.5e-05	0.0	90.0		523.0
Bowles	10.1029/2005GC001141			310.3	45.5	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.29e-08		273.0	22	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	870		AL3023-1a	u			2.5e-05	0.0	90.0		573.0
Bowles	10.1029/2005GC001141			310.8	38.2	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		6.8e-08		273.0	23	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	871		AL3023-1a	u			0.0	0.0	0.0		598.0
Bowles	10.1029/2005GC001141			305.1	51.3	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.39e-08		273.0	24	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	872		AL3023-1a	u			2.5e-05	0.0	90.0		598.0
Bowles	10.1029/2005GC001141			308.1	38.1	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		6.13e-08		273.0	25	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	873		AL3023-1a	u			0.0	0.0	0.0		623.0
Bowles	10.1029/2005GC001141			309.1	47.5	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		7.22e-08		273.0	26	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	874		AL3023-1a	u			2.5e-05	0.0	90.0		573.0
Bowles	10.1029/2005GC001141			307.7	51.4	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.03e-08		273.0	27	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	875		AL3023-1a	u			2.5e-05	0.0	90.0		623.0
Bowles	10.1029/2005GC001141			308.4	38.8	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		5.3e-08		273.0	28	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	876		AL3023-1a	u			0.0	0.0	0.0		648.0
Bowles	10.1029/2005GC001141			306.8	55.7	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		7.35e-08		273.0	29	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	877		AL3023-1a	u			2.5e-05	0.0	90.0		648.0
Bowles	10.1029/2005GC001141			311.1	39.4	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		4.53e-08		273.0	30	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	878		AL3023-1a	u			0.0	0.0	0.0		673.0
Bowles	10.1029/2005GC001141			310.8	54.2	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		6.37e-08		273.0	31	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	879		AL3023-1a	u			2.5e-05	0.0	90.0		623.0
Bowles	10.1029/2005GC001141			306.4	56.3	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		6.66e-08		273.0	32	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	880		AL3023-1a	u			2.5e-05	0.0	90.0		673.0
Bowles	10.1029/2005GC001141			308.8	40.1	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		3.33e-08		273.0	33	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	881		AL3023-1a	u			0.0	0.0	0.0		698.0
Bowles	10.1029/2005GC001141			307.6	66.7	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		6.49e-08		273.0	34	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	882		AL3023-1a	u			2.5e-05	0.0	90.0		698.0
Bowles	10.1029/2005GC001141			313.5	43.8	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		2.02e-08		273.0	35	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	883		AL3023-1a	u			0.0	0.0	0.0		723.0
Bowles	10.1029/2005GC001141			311.8	70.6	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		4.6500000000000006e-08		273.0	36	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	884		AL3023-1a	u			2.5e-05	0.0	90.0		673.0
Bowles	10.1029/2005GC001141			304.9	76.4	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		6.31e-08		273.0	37	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	885		AL3023-1a	u			2.5e-05	0.0	90.0		723.0
Bowles	10.1029/2005GC001141			287.7	25.8	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		4.89e-09		273.0	38	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	886		AL3023-1a	u			0.0	0.0	0.0		748.0
Bowles	10.1029/2005GC001141			159.9	89.1	AL3023-1a:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		7.38e-08		273.0	39	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	887		AL3023-1a	u			2.5e-05	0.0	90.0		748.0
Bowles	10.1029/2005GC001141			38.1	-40.2	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.03e-08		273.0	0	LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	888		AL3023-1b	u			0.0	0.0	0.0		273.0
Bowles	10.1029/2005GC001141			45.3	-42.4	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		7.91e-08		273.0	1	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	889		AL3023-1b	u			0.0	0.0	0.0		373.0
Bowles	10.1029/2005GC001141			41.2	-41.5	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.01e-08		273.0	2	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	890		AL3023-1b	u			2.5e-05	0.0	90.0		373.0
Bowles	10.1029/2005GC001141			40.6	-43.6	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.279999999999999e-08		273.0	3	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	891		AL3023-1b	u			0.0	0.0	0.0		398.0
Bowles	10.1029/2005GC001141			41.7	-41.1	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.07e-08		273.0	4	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	892		AL3023-1b	u			2.5e-05	0.0	90.0		398.0
Bowles	10.1029/2005GC001141			43.8	-40.7	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.65e-08		273.0	5	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	893		AL3023-1b	u			0.0	0.0	0.0		423.0
Bowles	10.1029/2005GC001141			41.2	-41.1	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.36e-08		273.0	6	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	894		AL3023-1b	u			2.5e-05	0.0	90.0		373.0
Bowles	10.1029/2005GC001141			42.2	-39.8	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.199999999999999e-08		273.0	7	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	895		AL3023-1b	u			2.5e-05	0.0	90.0		423.0
Bowles	10.1029/2005GC001141			47.3	-40.6	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.380000000000001e-08		273.0	8	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	896		AL3023-1b	u			0.0	0.0	0.0		448.0
Bowles	10.1029/2005GC001141			46.0	-40.6	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.5e-08		273.0	9	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	897		AL3023-1b	u			2.5e-05	0.0	90.0		448.0
Bowles	10.1029/2005GC001141			45.7	-40.5	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.68e-08		273.0	10	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	898		AL3023-1b	u			0.0	0.0	0.0		473.0
Bowles	10.1029/2005GC001141			45.9	-41.1	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.51e-08		273.0	11	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	899		AL3023-1b	u			2.5e-05	0.0	90.0		423.0
Bowles	10.1029/2005GC001141			43.4	-39.2	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.5e-08		273.0	12	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	900		AL3023-1b	u			2.5e-05	0.0	90.0		473.0
Bowles	10.1029/2005GC001141			43.0	-42.3	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.42e-08		273.0	13	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	901		AL3023-1b	u			0.0	0.0	0.0		498.0
Bowles	10.1029/2005GC001141			42.8	-41.8	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.36e-08		273.0	14	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	902		AL3023-1b	u			2.5e-05	0.0	90.0		498.0
Bowles	10.1029/2005GC001141			43.1	-43.9	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.61e-08		273.0	15	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	903		AL3023-1b	u			0.0	0.0	0.0		523.0
Bowles	10.1029/2005GC001141			41.7	-41.2	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.24e-08		273.0	16	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	904		AL3023-1b	u			2.5e-05	0.0	90.0		473.0
Bowles	10.1029/2005GC001141			41.8	-39.9	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.050000000000001e-08		273.0	17	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	905		AL3023-1b	u			2.5e-05	0.0	90.0		523.0
Bowles	10.1029/2005GC001141			41.3	-43.7	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		7.96e-08		273.0	18	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	906		AL3023-1b	u			0.0	0.0	0.0		548.0
Bowles	10.1029/2005GC001141			42.1	-40.8	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		7.480000000000001e-08		273.0	19	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	907		AL3023-1b	u			2.5e-05	0.0	90.0		548.0
Bowles	10.1029/2005GC001141			39.0	-45.7	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		7.4e-08		273.0	20	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	908		AL3023-1b	u			0.0	0.0	0.0		573.0
Bowles	10.1029/2005GC001141			42.3	-42.4	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		7.08e-08		273.0	21	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	909		AL3023-1b	u			2.5e-05	0.0	90.0		523.0
Bowles	10.1029/2005GC001141			41.4	-38.8	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		6.62e-08		273.0	22	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	910		AL3023-1b	u			2.5e-05	0.0	90.0		573.0
Bowles	10.1029/2005GC001141			42.3	-45.4	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		7.019999999999999e-08		273.0	23	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	911		AL3023-1b	u			0.0	0.0	0.0		598.0
Bowles	10.1029/2005GC001141			39.5	-39.5	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		6.27e-08		273.0	24	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	912		AL3023-1b	u			2.5e-05	0.0	90.0		598.0
Bowles	10.1029/2005GC001141			40.2	-46.5	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		6.57e-08		273.0	25	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	913		AL3023-1b	u			0.0	0.0	0.0		623.0
Bowles	10.1029/2005GC001141			41.5	-40.5	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		5.81e-08		273.0	26	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	914		AL3023-1b	u			2.5e-05	0.0	90.0		573.0
Bowles	10.1029/2005GC001141			40.9	-35.0	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		5.4299999999999997e-08		273.0	27	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	915		AL3023-1b	u			2.5e-05	0.0	90.0		623.0
Bowles	10.1029/2005GC001141			42.5	-46.4	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		6.01e-08		273.0	28	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	916		AL3023-1b	u			0.0	0.0	0.0		648.0
Bowles	10.1029/2005GC001141			39.7	-35.1	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		4.85e-08		273.0	29	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	917		AL3023-1b	u			2.5e-05	0.0	90.0		648.0
Bowles	10.1029/2005GC001141			40.0	-44.4	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		5.37e-08		273.0	30	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	918		AL3023-1b	u			0.0	0.0	0.0		673.0
Bowles	10.1029/2005GC001141			35.1	-37.1	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		4.6500000000000006e-08		273.0	31	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	919		AL3023-1b	u			2.5e-05	0.0	90.0		623.0
Bowles	10.1029/2005GC001141			40.4	-24.2	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		4.15e-08		273.0	32	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	920		AL3023-1b	u			2.5e-05	0.0	90.0		673.0
Bowles	10.1029/2005GC001141			39.4	-42.2	AL3023-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		4.64e-08		273.0	33	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	921		AL3023-1b	u			0.0	0.0	0.0		698.0
